STD_YM|STD_YMD|HDONG_CD|HDONG_NM|MAN_FLOW_POP_CNT_0004|MAN_FLOW_POP_CNT_0509|MAN_FLOW_POP_CNT_1014|MAN_FLOW_POP_CNT_1519|MAN_FLOW_POP_CNT_2024|MAN_FLOW_POP_CNT_2529|MAN_FLOW_POP_CNT_3034|MAN_FLOW_POP_CNT_3539|MAN_FLOW_POP_CNT_4044|MAN_FLOW_POP_CNT_4549|MAN_FLOW_POP_CNT_5054|MAN_FLOW_POP_CNT_5559|MAN_FLOW_POP_CNT_6064|MAN_FLOW_POP_CNT_6569|MAN_FLOW_POP_CNT_70U|WMAN_FLOW_POP_CNT_0004|WMAN_FLOW_POP_CNT_0509|WMAN_FLOW_POP_CNT_1014|WMAN_FLOW_POP_CNT_1519|WMAN_FLOW_POP_CNT_2024|WMAN_FLOW_POP_CNT_2529|WMAN_FLOW_POP_CNT_3034|WMAN_FLOW_POP_CNT_3539|WMAN_FLOW_POP_CNT_4044|WMAN_FLOW_POP_CNT_4549|WMAN_FLOW_POP_CNT_5054|WMAN_FLOW_POP_CNT_5559|WMAN_FLOW_POP_CNT_6064|WMAN_FLOW_POP_CNT_6569|WMAN_FLOW_POP_CNT_70U
201903|20190301|1114052000|소공동|1.36|450.25|1804.74|2891.55|6181.97|9745.9|9320.88999999999|8740.81|8199.76|9610.64|9206.21|9566.46|10583.66|8914.72|14727.01|0|638.31|2496.27|4027.43|8953.04|10517.23|8193.78|8023.13|7810.83|7904.78|6928.69000000001|7207.06|7222.1|4884.4|6182.63
201903|20190302|1114052000|소공동|7.07999999999999|322.19|1292.93|2102.44|5731.45|9270.96|8719.28|8304.27|7113.32|8424.66|8284.58|8857.7|9382.9|6716.26|7984|2.33|443.85|1758.14|2987.89|7905.22|9922.79|8072.85|7314.4|6429.29|6726.62|6122.74|5955.25|5414.91|3383.91|4119.69
201903|20190303|1114052000|소공동|0|189.2|777.16|1876.07|4948.59|7268.88|6797.66|6286.34|5420.51|6407.2|6497.00000000001|6728.69|7054.16|5139.41|5813.57|0.26|192.63|924.84|2609.09|6563.89|7520.72|5725.55|5308.42|4473.98|4893.87|4348.17|4364.96|3994.55|2340.41|3254.43
201903|20190304|1114052000|소공동|3.85|113.86|315.22|2167.35|5968.22|10932.96|13801.92|17276.41|15935.61|18971.83|15998.85|14669.97|14046.58|9521.68|11166.34|1.78|110.09|662.99|3788.36|10800.44|13233.91|11963.66|10804.16|9389.73999999999|10041.86|8494.39|7615.62|6471.2|3806.89|4903.25
201903|20190305|1114052000|소공동|4.23|62.46|232.52|2148.04|6105.89|11141.99|14432.72|18551.54|17328.28|20508.3|17203.89|15526.93|14913.29|10553.24|11163.53|1.2|75.92|605.589999999999|3571.51|11061.84|13732.85|12584.96|11905.41|10390.53|10821.31|8875.08|8028.41|6719.58|4094.73|4867.11
201903|20190306|1114052000|소공동|4.52|86.41|269.37|2114.39|6268.81|11446.59|14812.65|18728.4|17563.89|20589.59|17248.19|15225.25|14109.31|9640.81|10902.56|2.73|77.71|630.28|3446.6|10818.78|14127.43|12900.84|12124.36|10407.31|10828.51|8931.99|7852.2|6577.66|3964.94|4988.28
201903|20190307|1114052000|소공동|8.25|94.9500000000001|288.78|2222.99|6761.47|12190.09|15163.74|19504.11|18412.47|21359.81|17947.83|16459.15|15591.74|11083.99|12251.91|0.68|97.5099999999999|640.22|3825.79|12016.08|14927.98|13909.65|12780.99|11178.08|11504.57|9514.13|8517.72000000001|7209.19|4366.02|5677.11
201903|20190308|1114052000|소공동|5.74999999999999|115.48|343.66|2617.18|7411.11|13450.95|16314.66|19551.47|18399.48|20885.23|18086.3|16580.66|15670.9|10887.21|11938.12|4.35|92.57|717.4|4134.35|12457.58|15803.05|14144.68|13354.45|11461.57|11857|9598.43000000001|8537.12|6995.44|4227.46|5484.68999999999
201903|20190309|1114052000|소공동|0.88|280.47|1072.42|2209.06|6260.19|10536.9|10389.94|9555.77|8047.61|9133.41|9398.7|10383.51|10794.52|7896.65000000001|9655.22|0.34|434.7|1372.48|2984.25|9213.67000000001|11353.34|9418.50000000001|7964.87|6859.94000000001|7328.8|6840.99|6955.81|6178.35|3877.68|4903.06
201903|20190310|1114052000|소공동|3.54|230.02|829.49|1874.61|4821.71|7647.39|7135.07|6601.94|5553.3|6811.15|6884.49|7132.9|7628.02|5437.67|6188.81|0|235.81|1379.23|4222.23|7654.63|8046.15|6445.67|5757.69|4681.7|5130.31|4652.58|4701.08|4143.6|2644.47|3263.72
201903|20190311|1114052000|소공동|19.46|81.53|255.14|2145.38|6000.37|11133.59|14206.6|18191.46|16753.07|19635.61|16658.83|14933.44|14137.41|10075.06|11130.43|3.73|79.95|637.81|3620.64|10827.39|13374.33|12605.94|12026.52|10523.11|10328.32|8873.25999999999|7991.76|6693.48|4077.13|5274.86
201903|20190312|1114052000|소공동|7.45999999999999|90.83|251.47|2112.62|5998.82|11177.62|14677.89|18773.02|17667.22|20478.58|17543.91|15972.72|15098.01|10215.01|11311.96|9.60999999999999|73.4500000000001|658.33|3537.38|10609.09|13802.84|13142.99|12265.11|10718.42|10931.92|8920.46|8317.20999999999|6728.28|3925.11|5233.58
201903|20190313|1114052000|소공동|13.58|98.46|341.83|2247.4|6234.74|11575.9|15103.46|19037.81|17889.41|20829.96|17509.14|15502.66|14815.36|10492.98|11426.44|0.58|86.58|669.5|3651.37|11164.28|14384.6|13466.02|12714.96|10842.74|11053.74|9057.39999999999|8398.42|6878.89999999999|4115|5201.39
201903|20190314|1114052000|소공동|12.04|93.1900000000001|294.74|2217.38|6826.82|12378.17|15344.98|19141.67|17862.56|21187.9|17922.01|16418.8|15610.92|11134.46|11876.21|2.79|82.2199999999999|672.95|3923.36|11550.07|14684.5|13828.81|12725.17|11208.44|11251.1|9241.14|8219.79|6973.18|4111.32|5278.99
201903|20190315|1114052000|소공동|13.78|87.74|325.43|2526.28|6895.17|12944.07|15409.95|19025.88|17980.39|20646.99|17240.93|15733.92|15441.35|10168.27|11401.77|5.35|110.35|721.46|3805.37|11364.2|14707.57|13725.26|12875.68|11290.7|11616.08|9414.26|8211.71000000001|7054.79|4043.96|5260.78
201903|20190316|1114052000|소공동|4.28|354.89|1167.64|2422.62|6963.96|11285.8|10995.72|10094.51|8381.86|9890.43|9785.94|11038.75|11508.82|8120.73000000001|9805.44000000001|1.27|418.83|1483.3|3257.22|9529.24|12262.19|9761.46|8596.41|7487.06|7927.57|7341.04|7358.61|6486.83|3985.8|4806.07
201903|20190317|1114052000|소공동|2.25|238.27|905.149999999999|1939.82|5247.78|8130.64|7514.18|6977.87|5888.66|7000.83|7223.72|7621.37|8032.64|5858.17|6752.23|0.03|268.27|1105.6|2749.84|6844.3|8125.6|6800.1|5793.31|4980.66|5302.15000000001|4859.96|4973.52|4322.44|2708.1|3542.87
201903|20190318|1114052000|소공동|13.02|60.63|249.14|2048.41|6527.39000000001|11737.15|14303.16|18571.48|17250.74|20193.06|17066.57|15228.28|14723.93|10302.21|11065.15|8.83|81.56|578.16|3569.69|10721.06|13763.51|12717.27|12090.42|10716.14|10763|9008.73|8099.59|7034.14|4230.07|5330.25
201903|20190319|1114052000|소공동|16.97|82.02|246.08|2194.11|6377.31|11768.14|14902.76|19046.6|17910.8|21464.44|17691.98|16124.2|15192.9|10704.81|12392.13|2.59|83|675.76|3752|11412.7|14705.77|13330.71|12894.92|11281.06|11305.43|9422.67999999999|8530.58999999999|7238.18|4362.99|5620.66
201903|20190320|1114052000|소공동|13.61|109.56|275.49|2173.72|6120.23|11643.54|14729.42|19055.24|17582.95|20356.35|17268.93|15175.81|14486.02|10104.55|11004.41|4.18|82.23|649.690000000001|3670.24|10721.81|14310.69|13364.76|12138.48|10164.18|10840.24|9168.48999999999|8311.8|6949.79|4075.48|5135.66
201903|20190321|1114052000|소공동|11.32|95.79|291.91|2156.86|6411.69|11586.47|14311.8|18696.69|17276.42|19996.94|16902.14|15703.1|14670.93|10420.15|11465.05|4.96999999999999|80.27|697.58|3731.4|11287.58|14196.76|13247.19|12387.48|10915.37|11212.85|9168.17999999999|8139.18|6861.26|4073.97|5015.1
201903|20190322|1114052000|소공동|5.72|109.05|348.82|2431.1|7017.01|12816.55|15402.52|19036.18|17439.59|20402.23|17279.28|15779.28|14995.37|10686.54|11215.99|3.94|116.62|785.300000000001|3857.08|11880.34|15449.25|14072.58|13021.65|11512.89|11639.41|9458.50000000001|8445.46|7000.17|4090.88|5165.1
201903|20190323|1114052000|소공동|5.39|339.59|1060.85|2212.47|6184.55|10324.03|10250.52|9569.97|7892.09|9323.01|9177.03999999999|10170.56|10853.14|7879.24|8969.63|0.13|414.5|1366.44|3139.52|8938.88|11417.24|9205.16|7949.78|6808.16|7482.05|6750.93|6887.31|6051.19|3602.99|4468.43
201903|20190324|1114052000|소공동|3.04|285.03|961.35|1979.1|5328.1|8345.81|7768.12|7246.64|5914.62|6929.14|6957.08|7162.71|7819.41|5571.32|6234.92|2.04|300.36|1107.05|2915.3|7346.5|8774.87|7002.16|5985.7|5185.38|5392.77|4806.79|4746.63|4304.63|2611.43|3413.87
201903|20190325|1114052000|소공동|8.03|74.08|281.76|2131.42|6282.55|11725.5|14452.97|18079.83|17129.09|20288.63|17192.82|15250.93|14689.09|9978.28|11397.06|2.57|76.04|660.2|3635.05|11212.09|13716.38|12572.15|11998.6|10869.59|10743.71|8946.95|8060.58999999999|6962.83|4072.65|5355.75
201903|20190326|1114052000|소공동|9.27999999999999|91.92|357.8|2082.07|5819.13|11250.43|14518.05|18284.11|17491.68|20189.37|17286.57|15739.03|14921.3|10573.59|11882.97|4.91|82.3|709.54|3700.5|10635.97|14026.04|13326.47|12552.51|10954.09|11148.69|9364.77|8383.12|7024.24|4066.32|5412.07
201903|20190327|1114052000|소공동|13.66|103.91|308.36|2210.07|6176.67|11608.81|14915.82|19045.6|17737.21|20593.8|17389|15338.83|14649.64|10298.12|11214.9|2.37|84.48|659.090000000001|3660.57|10943.18|14347.76|13415.18|12426.49|10503.76|10947.13|9113.4|8355.82|6913.75|4094.81|5167.25
201903|20190328|1114052000|소공동|11.72|94.4100000000001|293.4|2186.94|6618.99|11982.95|14828.13|18919.58|17569.36|20592.42|17411.76|16060.79|15140.73|10776.46|11669.74|3.87999999999999|81.26|685.01|3827.1|11418.76|14440.97|13538.42|12556.12|11061.85|11231.48|9204.96|8180.06|6916.93|4092.4|5145.59
201903|20190329|1114052000|소공동|9.75999999999999|94.6000000000001|332.68|2441.53|6830.7|12678.2|15189.94|18737.13|17423.33|20179.74|16971.51|15447.62|14876.29|10146.05|10950.88|4.71999999999999|108.04|744.72|3783.88|11390.21|14887.79|13725.28|12782.98|11214.96|11413.4|9253.10999999999|8156.60999999999|6860.3|3958.35|5039.79
201903|20190330|1114052000|소공동|4.81|347.3|1114.52|2317.09|6574.76|10806.03|10623.62|9832.68|8137.34|9606.59000000001|9481.45|10604.71|11181.13|7999.85|9387.56|0.69|416.32|1425.32|3198.1|9234.1|11839.69|9482.8|8272.74|7147.77|7704.14|7045.81|7122.39|6269.54|3794.42|4635.88
201903|20190331|1114052000|소공동|2.65|261.69|933.38|1959.05|5288.15|8237.6|7640.42|7111.85|5901.12|6965.35|7091.16|7392.58|7925.7|5714.46|6494.29|1.01|284.22|1106.29|2832.38|7095.12|8450.98|6901.14|5889.58|5083.57|5347.49|4833.52|4860.48|4313.49|2659.44|3478.49
201903|20190301|1114054000|회현동|9.15999999999998|720.9|2984.06|3696.68|8330.96000000001|12673.33|12661.46|12826.71|12142.44|14436|13408.5|14235.18|15708.58|12766.62|19037.52|0.54|931.5|3581.19|4642.39|10559.41|14260.27|12162.26|12657.52|12489.29|13443.02|12829.07|14428.02|15402.52|11384.79|13758.24
201903|20190302|1114054000|회현동|10.53|591.51|2132.44|3250.24|7575.95|12455.2|12083.48|12185.6|10648.28|13192.63|12851.59|13683.99|13949.46|10379.45|13466.56|6.57999999999999|745.43|2746.21|4231.09|10293.8|13740.17|11699.08|11559.43|10914.53|12327.17|11667.97|12961.23|13092.97|9219.57|11623.96
201903|20190303|1114054000|회현동|5.36|338.63|1268.4|2642.82|7105.03000000001|10534.63|9598.23|9206.76000000001|7847.72|9279.58999999999|9197.22|10099.41|10391.29|7352.65|9347.43000000001|2.55|358.06|1539.92|2973.9|8278.84|10658.95|8369.15|7676.36|6565.76|7164.4|7148.17|7208.67|6492.95|4197.86|5364.33
